experiment simulation item wn word enctime ecc freq1
STAUB10 59 SRC 10 "clinic" 38 3.918 .00370
STAUB10 59 SRC 11 "*" 27 1.676 .00370
STAUB10 59 ORC 1 "the" 21 1.409 .00370
STAUB10 59 ORC 2 "employees" 29 2.777 .00370
STAUB10 59 ORC 3 "who" 30 2.093 .00370
STAUB10 59 ORC 4 "the" 27 1.869 .00370
STAUB10 59 ORC 5 "fireman" 27 2.436 .00370
STAUB10 59 ORC 1 "the" 140 6.616 .00370
STAUB10 59 ORC 2 "employees" 46 3.807 .00370
STAUB10 59 ORC 3 "who" 18 1.462 .00370
STAUB10 59 ORC 4 "the" 18 1.601 .00370
STAUB10 59 ORC 5 "fireman" 17 1.619 .00370
STAUB10 59 ORC 6 "noticed" 73 3.981 .00370
STAUB10 59 ORC 7 "hurried" 23 2.611 .00370
STAUB10 59 ORC 8 "to" 80 5.070 .00370
STAUB10 59 ORC 9 "the" 18 0.675 .00370
STAUB10 59 ORC 10 "clinic" 27 2.110 .00370
STAUB10 59 ORC 11 "*" 29 1.663 .00370
STAUB10 60 SRC 1 "the" 23 1.414 .00370
STAUB10 60 SRC 2 "employees" 40 2.564 .00370
STAUB10 60 SRC 3 "who" 34 2.433 .00370
STAUB10 60 SRC 4 "noticed" 21 2.310 .00370
STAUB10 60 SRC 5 "the" 72 4.565 .00370
STAUB10 60 SRC 6 "fireman" 26 2.213 .00370
STAUB10 60 SRC 7 "hurried" 40 3.353 .00370
STAUB10 60 SRC 8 "to" 27 2.195 .00370
STAUB10 60 SRC 9 "the" 20 0.983 .00370
STAUB10 60 SRC 10 "clinic" 29 2.051 .00370
STAUB10 60 SRC 11 "*" 28 1.644 .00370
STAUB10 60 ORC 1 "the" 20 1.449 .00370
STAUB10 60 ORC 2 "employees" 42 2.953 .00370
STAUB10 60 ORC 3 "who" 23 2.414 .00370
STAUB10 60 ORC 4 "the" 24 1.327 .00370
STAUB10 60 ORC 3 "who" 13 1.098 .00370
STAUB10 60 ORC 4 "the" 14 1.266 .00370
STAUB10 60 ORC 5 "fireman" 28 2.443 .00370
STAUB10 60 ORC 6 "noticed" 30 2.099 .00370
STAUB10 60 ORC 7 "hurried" 54 3.302 .00370
STAUB10 60 ORC 8 "to" 45 2.878 .00370
STAUB10 60 ORC 9 "the" 19 1.049 .00370
STAUB10 60 ORC 10 "clinic" 45 3.095 .00370
STAUB10 60 ORC 11 "*" 20 1.624 .00370
STAUB10 61 SRC 1 "the" 28 1.585 .00370
STAUB10 61 SRC 2 "employees" 22 2.207 .00370
STAUB10 61 SRC 3 "who" 27 2.328 .00370
STAUB10 61 SRC 4 "noticed" 28 3.020 .00370
STAUB10 61 SRC 5 "the" 25 1.967 .00370
STAUB10 61 SRC 6 "fireman" 31 2.175 .00370
STAUB10 61 SRC 7 "hurried" 25 2.764 .00370
STAUB10 61 SRC 8 "to" 21 2.509 .00370
STAUB10 61 SRC 9 "the" 35 3.552 .00370
STAUB10 61 SRC 10 "clinic" 15 1.631 .00370
STAUB10 61 SRC 11 "*" 31 2.239 .00370
STAUB10 61 ORC 1 "the" 17 1.460 .00370
STAUB10 61 ORC 2 "employees" 49 4.032 .00370
STAUB10 61 ORC 3 "who" 31 3.188 .00370
STAUB10 61 ORC 4 "the" 17 1.019 .00370
STAUB10 61 ORC 3 "who" 27 1.508 .00370
STAUB10 61 ORC 4 "the" 22 1.613 .00370
STAUB10 61 ORC 5 "fireman" 33 2.069 .00370
STAUB10 61 ORC 6 "noticed" 33 2.898 .00370
STAUB10 61 ORC 7 "hurried" 31 2.580 .00370
STAUB10 61 ORC 8 "to" 102 5.609 .00370
STAUB10 61 ORC 9 "the" 13 0.858 .00370
STAUB10 61 ORC 10 "clinic" 28 2.314 .00370
STAUB10 61 ORC 11 "*" 26 1.413 .00370
STAUB10 62 SRC 1 "the" 18 1.347 .00370
STAUB10 62 SRC 2 "employees" 31 2.821 .00370
STAUB10 62 SRC 3 "who" 33 2.580 .00370
STAUB10 62 SRC 4 "noticed" 22 2.275 .00370
STAUB10 62 SRC 5 "the" 55 4.203 .00370
STAUB10 62 SRC 6 "fireman" 27 2.678 .00370
STAUB10 62 SRC 7 "hurried" 38 3.049 .00370
STAUB10 62 SRC 8 "to" 19 1.654 .00370
STAUB10 62 SRC 9 "the" 20 1.680 .00370
STAUB10 62 SRC 10 "clinic" 43 3.230 .00370
STAUB10 62 SRC 11 "*" 29 2.286 .00370
STAUB10 62 ORC 1 "the" 24 1.313 .00370
STAUB10 62 ORC 2 "employees" 42 2.627 .00370
STAUB10 62 ORC 3 "who" 26 3.109 .00370
STAUB10 62 ORC 4 "the" 20 1.016 .00370
STAUB10 62 ORC 3 "who" 14 1.298 .00370
STAUB10 62 ORC 4 "the" 21 1.293 .00370
STAUB10 62 ORC 5 "fireman" 48 3.508 .00370
STAUB10 62 ORC 6 "noticed" 46 3.959 .00370
STAUB10 62 ORC 7 "hurried" 39 2.716 .00370
STAUB10 62 ORC 8 "to" 19 1.965 .00370
STAUB10 62 ORC 9 "the" 19 1.108 .00370
STAUB10 62 ORC 10 "clinic" 39 3.595 .00370
STAUB10 62 ORC 11 "*" 22 1.308 .00370
STAUB10 63 SRC 1 "the" 21 1.359 .00370
STAUB10 63 SRC 2 "employees" 29 2.299 .00370
STAUB10 63 SRC 3 "who" 33 3.412 .00370
STAUB10 63 SRC 4 "noticed" 29 2.079 .00370
STAUB10 63 SRC 5 "the" 74 4.105 .00370
STAUB10 63 SRC 6 "fireman" 20 2.421 .00370
STAUB10 63 SRC 7 "hurried" 35 2.575 .00370
STAUB10 63 SRC 8 "to" 30 2.307 .00370
STAUB10 63 SRC 9 "the" 18 1.180 .00370
STAUB10 63 SRC 10 "clinic" 25 1.962 .00370
STAUB10 63 SRC 11 "*" 24 1.830 .00370
STAUB10 63 ORC 1 "the" 15 1.400 .00370
STAUB10 63 ORC 2 "employees" 48 3.068 .00370
STAUB10 63 ORC 3 "who" 38 2.412 .00370
STAUB10 63 ORC 4 "the" 20 1.238 .00370
STAUB10 63 ORC 5 "fireman" 38 3.662 .00370
STAUB10 63 ORC 2 "employees" 120 6.153 .00370
STAUB10 63 ORC 3 "who" 20 2.431 .00370
STAUB10 63 ORC 4 "the" 28 1.709 .00370
STAUB10 63 ORC 5 "fireman" 55 3.913 .00370
STAUB10 63 ORC 6 "noticed" 34 2.920 .00370
STAUB10 63 ORC 7 "hurried" 35 2.673 .00370
STAUB10 63 ORC 8 "to" 108 5.640 .00370
STAUB10 63 ORC 9 "the" 15 0.699 .00370
STAUB10 63 ORC 10 "clinic" 27 3.045 .00370
STAUB10 63 ORC 11 "*" 20 1.382 .00370
STAUB10 64 SRC 1 "the" 30 1.757 .00370
STAUB10 64 SRC 2 "employees" 40 2.602 .00370
STAUB10 64 SRC 3 "who" 30 2.140 .00370
STAUB10 64 SRC 4 "noticed" 43 2.717 .00370
STAUB10 64 SRC 5 "the" 19 1.851 .00370
STAUB10 64 SRC 6 "fireman" 65 4.272 .00370
STAUB10 64 SRC 7 "hurried" 53 3.203 .00370
STAUB10 64 SRC 8 "to" 16 1.863 .00370
STAUB10 64 SRC 9 "the" 18 1.448 .00370
STAUB10 64 SRC 10 "clinic" 18 2.213 .00370
STAUB10 64 SRC 11 "*" 15 1.519 .00370
STAUB10 64 ORC 1 "the" 18 1.395 .00370
STAUB10 64 ORC 2 "employees" 40 2.585 .00370
STAUB10 64 ORC 3 "who" 40 2.823 .00370
STAUB10 64 ORC 4 "the" 19 1.831 .00370
STAUB10 64 ORC 3 "who" 27 2.145 .00370
STAUB10 64 ORC 4 "the" 21 1.870 .00370
STAUB10 64 ORC 5 "fireman" 37 3.482 .00370
STAUB10 64 ORC 6 "noticed" 49 3.424 .00370
STAUB10 64 ORC 7 "hurried" 32 2.940 .00370
STAUB10 64 ORC 8 "to" 31 1.951 .00370
STAUB10 64 ORC 9 "the" 17 1.385 .00370
STAUB10 64 ORC 10 "clinic" 26 2.243 .00370
STAUB10 64 ORC 11 "*" 16 1.592 .00370
STAUB10 65 SRC 1 "the" 25 1.820 .00370
STAUB10 65 SRC 2 "employees" 28 2.149 .00370
STAUB10 65 SRC 3 "who" 41 2.926 .00370
STAUB10 65 SRC 4 "noticed" 29 2.236 .00370
STAUB10 65 SRC 5 "the" 63 3.906 .00370
STAUB10 65 SRC 6 "fireman" 35 3.127 .00370
STAUB10 65 SRC 7 "hurried" 28 2.809 .00370
STAUB10 65 SRC 8 "to" 24 2.021 .00370
STAUB10 65 SRC 9 "the" 16 1.174 .00370
STAUB10 65 SRC 10 "clinic" 21 2.167 .00370
STAUB10 65 SRC 11 "*" 21 1.834 .00370
STAUB10 65 ORC 1 "the" 14 1.415 .00370
STAUB10 65 ORC 2 "employees" 29 2.519 .00370
STAUB10 65 ORC 3 "who" 31 2.927 .00370
STAUB10 65 ORC 4 "the" 20 1.119 .00370
STAUB10 65 ORC 5 "fireman" 39 3.706 .00370
STAUB10 65 ORC 4 "the" 40 2.580 .00370
STAUB10 65 ORC 5 "fireman" 27 1.977 .00370
STAUB10 65 ORC 6 "noticed" 55 3.501 .00370
STAUB10 65 ORC 7 "hurried" 176 6.397 .00370
STAUB10 65 ORC 8 "to" 29 1.857 .00370
STAUB10 65 ORC 9 "the" 26 1.881 .00370
STAUB10 65 ORC 10 "clinic" 57 3.543 .00370
STAUB10 65 ORC 11 "*" 30 1.857 .00370
STAUB10 66 SRC 1 "the" 15 1.561 .00370
STAUB10 66 SRC 2 "employees" 41 2.592 .00370
STAUB10 66 SRC 3 "who" 25 2.237 .00370
STAUB10 66 SRC 4 "noticed" 43 2.645 .00370
STAUB10 66 SRC 5 "the" 28 1.998 .00370
STAUB10 66 SRC 6 "fireman" 93 4.608 .00370
STAUB10 66 SRC 7 "hurried" 48 2.909 .00370
STAUB10 66 SRC 8 "to" 27 2.268 .00370
STAUB10 66 SRC 9 "the" 16 1.103 .00370
STAUB10 66 SRC 10 "clinic" 26 2.018 .00370
STAUB10 66 SRC 11 "*" 16 1.717 .00370
STAUB10 66 ORC 1 "the" 15 1.475 .00370
STAUB10 66 ORC 2 "employees" 79 4.325 .00370
STAUB10 66 ORC 3 "who" 27 2.064 .00370
STAUB10 66 ORC 4 "the" 17 1.048 .00370
STAUB10 66 ORC 2 "employees" 33 3.301 .00370
STAUB10 66 ORC 3 "who" 40 2.757 .00370
STAUB10 66 ORC 4 "the" 18 1.288 .00370
STAUB10 66 ORC 5 "fireman" 63 3.674 .00370
STAUB10 66 ORC 6 "noticed" 40 3.424 .00370
STAUB10 66 ORC 7 "hurried" 27 2.549 .00370
STAUB10 66 ORC 8 "to" 116 5.128 .00370
STAUB10 66 ORC 9 "the" 21 0.900 .00370
STAUB10 66 ORC 10 "clinic" 38 2.713 .00370
STAUB10 66 ORC 11 "*" 21 1.895 .00370
STAUB10 67 SRC 1 "the" 15 1.543 .00370
STAUB10 67 SRC 2 "employees" 37 2.655 .00370
STAUB10 67 SRC 3 "who" 23 2.358 .00370
STAUB10 67 SRC 4 "noticed" 34 2.353 .00370
STAUB10 67 SRC 5 "the" 34 2.530 .00370
STAUB10 67 SRC 6 "fireman" 21 1.842 .00370
STAUB10 67 SRC 7 "hurried" 71 5.221 .00370
STAUB10 67 SRC 8 "to" 29 1.810 .00370
STAUB10 67 SRC 9 "the" 23 1.444 .00370
STAUB10 67 SRC 10 "clinic" 22 1.710 .00370
STAUB10 67 SRC 11 "*" 23 1.694 .00370
STAUB10 67 ORC 1 "the" 20 1.393 .00370
STAUB10 67 ORC 2 "employees" 31 2.791 .00370
STAUB10 67 ORC 3 "who" 35 2.252 .00370
STAUB10 67 ORC 4 "the" 15 1.644 .00370
STAUB10 67 ORC 1 "the" 252 7.966 .00370
STAUB10 67 ORC 1 "the" 22 1.494 .00370
STAUB10 67 ORC 2 "employees" 40 4.035 .00370
STAUB10 67 ORC 3 "who" 30 2.705 .00370
STAUB10 67 ORC 4 "the" 19 1.375 .00370
STAUB10 67 ORC 5 "fireman" 40 3.551 .00370
STAUB10 67 ORC 6 "noticed" 47 2.929 .00370
STAUB10 67 ORC 7 "hurried" 43 3.669 .00370
STAUB10 67 ORC 8 "to" 30 1.739 .00370
STAUB10 67 ORC 9 "the" 14 1.180 .00370
STAUB10 67 ORC 10 "clinic" 33 2.241 .00370
STAUB10 67 ORC 11 "*" 47 3.579 .00370
STAUB10 68 SRC 1 "the" 20 1.332 .00370
STAUB10 68 SRC 2 "employees" 51 3.226 .00370
STAUB10 68 SRC 3 "who" 36 2.224 .00370
STAUB10 68 SRC 4 "noticed" 31 2.019 .00370
STAUB10 68 SRC 5 "the" 26 1.913 .00370
STAUB10 68 SRC 6 "fireman" 27 2.300 .00370
STAUB10 68 SRC 7 "hurried" 35 3.716 .00370
STAUB10 68 SRC 8 "to" 27 1.549 .00370
STAUB10 68 SRC 9 "the" 19 1.102 .00370
STAUB10 68 SRC 10 "clinic" 26 2.084 .00370
STAUB10 68 SRC 11 "*" 21 2.012 .00370
STAUB10 68 ORC 1 "the" 22 1.450 .00370
STAUB10 68 ORC 2 "employees" 46 3.945 .00370
STAUB10 68 ORC 3 "who" 39 2.879 .00370
STAUB10 68 ORC 4 "the" 15 1.452 .00370
STAUB10 68 ORC 5 "fireman" 47 3.766 .00370
STAUB10 68 ORC 3 "who" 34 2.824 .00370
STAUB10 68 ORC 4 "the" 18 0.492 .00370
STAUB10 68 ORC 5 "fireman" 22 2.340 .00370
STAUB10 68 ORC 6 "noticed" 38 3.204 .00370
STAUB10 68 ORC 7 "hurried" 36 3.202 .00370
STAUB10 68 ORC 8 "to" 42 4.089 .00370
STAUB10 68 ORC 9 "the" 135 5.635 .00370
STAUB10 68 ORC 10 "clinic" 27 2.460 .00370
STAUB10 68 ORC 11 "*" 37 3.854 .00370
STAUB10 69 SRC 1 "the" 23 1.426 .00370
STAUB10 69 SRC 2 "employees" 40 2.795 .00370
STAUB10 69 SRC 3 "who" 30 2.630 .00370
STAUB10 69 SRC 4 "noticed" 26 2.059 .00370
STAUB10 69 SRC 5 "the" 23 2.193 .00370
STAUB10 69 SRC 6 "fireman" 20 2.194 .00370
STAUB10 69 SRC 7 "hurried" 50 3.727 .00370
STAUB10 69 SRC 8 "to" 24 1.410 .00370
STAUB10 69 SRC 9 "the" 19 1.217 .00370
STAUB10 69 SRC 10 "clinic" 27 1.809 .00370
STAUB10 69 SRC 11 "*" 23 1.830 .00370
STAUB10 69 ORC 1 "the" 14 1.436 .00370
STAUB10 69 ORC 2 "employees" 21 2.079 .00370
STAUB10 69 ORC 3 "who" 120 5.291 .00370
STAUB10 69 ORC 4 "the" 18 1.392 .00370
STAUB10 69 ORC 3 "who" 20 1.551 .00370
STAUB10 69 ORC 4 "the" 27 1.778 .00370
STAUB10 69 ORC 5 "fireman" 22 2.137 .00370
STAUB10 69 ORC 6 "noticed" 23 2.755 .00370
STAUB10 69 ORC 7 "hurried" 23 2.724 .00370
STAUB10 69 ORC 8 "to" 25 2.484 .00370
STAUB10 69 ORC 9 "the" 20 1.358 .00370
STAUB10 69 ORC 10 "clinic" 19 2.017 .00370
STAUB10 69 ORC 11 "*" 17 1.490 .00370
STAUB10 70 SRC 1 "the" 25 1.436 .00370
STAUB10 70 SRC 2 "employees" 38 2.480 .00370
STAUB10 70 SRC 3 "who" 29 2.739 .00370
STAUB10 70 SRC 4 "noticed" 35 2.162 .00370
STAUB10 70 SRC 5 "the" 17 2.098 .00370
STAUB10 70 SRC 6 "fireman" 37 2.349 .00370
STAUB10 70 SRC 7 "hurried" 28 3.270 .00370
STAUB10 70 SRC 8 "to" 26 1.878 .00370
STAUB10 70 SRC 9 "the" 23 1.107 .00370
STAUB10 70 SRC 10 "clinic" 22 2.234 .00370
STAUB10 70 SRC 11 "*" 29 1.790 .00370
STAUB10 70 ORC 1 "the" 24 1.355 .00370
STAUB10 70 ORC 2 "employees" 43 2.947 .00370
STAUB10 70 ORC 3 "who" 27 2.065 .00370
STAUB10 70 ORC 4 "the" 23 1.459 .00370
STAUB10 70 ORC 3 "who" 26 1.453 .00370
STAUB10 70 ORC 4 "the" 15 1.551 .00370
STAUB10 70 ORC 5 "fireman" 41 3.749 .00370
STAUB10 70 ORC 6 "noticed" 36 3.002 .00370
STAUB10 70 ORC 7 "hurried" 40 2.766 .00370
STAUB10 70 ORC 8 "to" 30 2.444 .00370
STAUB10 70 ORC 9 "the" 24 1.524 .00370
STAUB10 70 ORC 10 "clinic" 15 1.387 .00370
STAUB10 70 ORC 11 "*" 21 2.267 .00370
STAUB10 71 SRC 1 "the" 24 1.389 .00370
STAUB10 71 SRC 2 "employees" 35 2.919 .00370
STAUB10 71 SRC 3 "who" 34 2.419 .00370
STAUB10 71 SRC 4 "noticed" 29 2.122 .00370
STAUB10 71 SRC 5 "the" 75 4.691 .00370
STAUB10 71 SRC 6 "fireman" 20 1.715 .00370
STAUB10 71 SRC 7 "hurried" 41 3.270 .00370
STAUB10 71 SRC 8 "to" 22 1.964 .00370
STAUB10 71 SRC 9 "the" 14 1.287 .00370
STAUB10 71 SRC 10 "clinic" 32 2.314 .00370
STAUB10 71 SRC 11 "*" 27 1.542 .00370
STAUB10 71 ORC 1 "the" 21 1.524 .00370
STAUB10 71 ORC 2 "employees" 34 2.417 .00370
STAUB10 71 ORC 3 "who" 30 2.587 .00370
STAUB10 71 ORC 4 "the" 68 3.895 .00370
STAUB10 71 ORC 5 "fireman" 29 2.212 .00370
STAUB10 71 ORC 6 "noticed" 46 3.157 .00370
STAUB10 71 ORC 3 "who" 54 3.476 .00370
STAUB10 71 ORC 4 "the" 29 1.630 .00370
STAUB10 71 ORC 5 "fireman" 28 2.662 .00370
STAUB10 71 ORC 6 "noticed" 45 2.939 .00370
STAUB10 71 ORC 7 "hurried" 188 6.468 .00370
STAUB10 71 ORC 7 "hurried" 11 0.615 .00370
STAUB10 71 ORC 8 "to" 16 1.241 .00370
STAUB10 71 ORC 9 "the" 13 1.071 .00370
STAUB10 71 ORC 10 "clinic" 33 3.093 .00370
STAUB10 71 ORC 11 "*" 85 5.101 .00370
STAUB10 72 SRC 1 "the" 23 1.481 .00370
STAUB10 72 SRC 2 "employees" 41 2.802 .00370
STAUB10 72 SRC 3 "who" 36 2.221 .00370
STAUB10 72 SRC 4 "noticed" 31 2.358 .00370
STAUB10 72 SRC 5 "the" 34 2.159 .00370
STAUB10 72 SRC 6 "fireman" 36 2.236 .00370
STAUB10 72 SRC 7 "hurried" 49 3.675 .00370
STAUB10 72 SRC 8 "to" 23 1.485 .00370
STAUB10 72 SRC 9 "the" 33 2.978 .00370
STAUB10 72 SRC 10 "clinic" 18 2.154 .00370
STAUB10 72 SRC 11 "*" 22 1.018 .00370
STAUB10 72 ORC 1 "the" 18 1.502 .00370
STAUB10 72 ORC 2 "employees" 25 2.551 .00370
STAUB10 72 ORC 3 "who" 33 2.748 .00370
STAUB10 72 ORC 4 "the" 13 1.282 .00370
STAUB10 72 ORC 1 "the" 118 6.277 .00370
STAUB10 72 ORC 2 "employees" 25 2.217 .00370
STAUB10 72 ORC 3 "who" 28 3.010 .00370
STAUB10 72 ORC 4 "the" 25 1.327 .00370
STAUB10 72 ORC 5 "fireman" 29 1.876 .00370
STAUB10 72 ORC 6 "noticed" 41 3.526 .00370
STAUB10 72 ORC 7 "hurried" 35 2.656 .00370
STAUB10 72 ORC 8 "to" 33 2.180 .00370
STAUB10 72 ORC 9 "the" 18 1.324 .00370
STAUB10 72 ORC 10 "clinic" 19 2.053 .00370
STAUB10 72 ORC 11 "*" 43 3.759 .00370
STAUB10 73 SRC 1 "the" 21 1.476 .00370
STAUB10 73 SRC 2 "employees" 39 4.006 .00370
STAUB10 73 SRC 3 "who" 40 2.500 .00370
STAUB10 73 SRC 4 "noticed" 44 2.779 .00370
STAUB10 73 SRC 5 "the" 28 1.830 .00370
STAUB10 73 SRC 6 "fireman" 23 2.108 .00370
STAUB10 73 SRC 7 "hurried" 27 3.119 .00370
STAUB10 73 SRC 8 "to" 18 1.987 .00370
STAUB10 73 SRC 9 "the" 21 1.449 .00370
STAUB10 73 SRC 10 "clinic" 34 2.350 .00370
STAUB10 73 SRC 11 "*" 16 1.265 .00370
STAUB10 73 ORC 1 "the" 27 1.489 .00370
STAUB10 73 ORC 2 "employees" 21 2.462 .00370
STAUB10 73 ORC 3 "who" 75 5.305 .00370
STAUB10 73 ORC 4 "the" 15 1.531 .00370
STAUB10 73 ORC 1 "the" 200 6.829 .00370
STAUB10 73 ORC 1 "the" 16 0.314 .00370
STAUB10 73 ORC 2 "employees" 39 2.713 .00370
STAUB10 73 ORC 3 "who" 31 2.212 .00370
STAUB10 73 ORC 4 "the" 25 1.670 .00370
STAUB10 73 ORC 5 "fireman" 61 3.993 .00370
STAUB10 73 ORC 6 "noticed" 31 3.153 .00370
STAUB10 73 ORC 7 "hurried" 30 3.259 .00370
STAUB10 73 ORC 8 "to" 20 1.741 .00370
STAUB10 73 ORC 9 "the" 15 1.293 .00370
STAUB10 73 ORC 10 "clinic" 30 2.984 .00370
STAUB10 73 ORC 11 "*" 25 2.071 .00370
STAUB10 74 SRC 1 "the" 16 1.720 .00370
STAUB10 74 SRC 2 "employees" 32 2.638 .00370
STAUB10 74 SRC 3 "who" 81 5.117 .00370
STAUB10 74 SRC 4 "noticed" 16 1.895 .00370
STAUB10 74 SRC 5 "the" 29 2.749 .00370
STAUB10 74 SRC 6 "fireman" 17 1.763 .00370
STAUB10 74 SRC 7 "hurried" 53 3.824 .00370
STAUB10 74 SRC 8 "to" 14 1.346 .00370
STAUB10 74 SRC 9 "the" 17 1.214 .00370
STAUB10 74 SRC 10 "clinic" 27 2.318 .00370
STAUB10 74 SRC 11 "*" 14 1.122 .00370
STAUB10 74 ORC 1 "the" 17 1.473 .00370
STAUB10 74 ORC 2 "employees" 31 2.169 .00370
STAUB10 74 ORC 3 "who" 113 6.150 .00370
STAUB10 74 ORC 4 "the" 15 0.838 .00370
STAUB10 74 ORC 1 "the" 86 6.080 .00370
STAUB10 74 ORC 2 "employees" 20 2.078 .00370
STAUB10 74 ORC 3 "who" 38 3.127 .00370
STAUB10 74 ORC 4 "the" 20 0.911 .00370
STAUB10 74 ORC 5 "fireman" 33 2.409 .00370
STAUB10 74 ORC 6 "noticed" 27 2.838 .00370
STAUB10 74 ORC 7 "hurried" 38 2.816 .00370
STAUB10 74 ORC 8 "to" 34 2.538 .00370
STAUB10 74 ORC 9 "the" 23 1.153 .00370
STAUB10 74 ORC 10 "clinic" 23 1.716 .00370
STAUB10 74 ORC 11 "*" 45 3.758 .00370
STAUB10 75 SRC 1 "the" 16 1.201 .00370
STAUB10 75 SRC 2 "employees" 71 4.394 .00370
STAUB10 75 SRC 3 "who" 24 2.617 .00370
STAUB10 75 SRC 4 "noticed" 22 1.980 .00370
STAUB10 75 SRC 5 "the" 68 4.235 .00370
STAUB10 75 SRC 6 "fireman" 27 2.283 .00370
STAUB10 75 SRC 7 "hurried" 40 2.766 .00370
STAUB10 75 SRC 8 "to" 31 1.910 .00370
STAUB10 75 SRC 9 "the" 24 1.434 .00370
STAUB10 75 SRC 10 "clinic" 22 1.505 .00370
STAUB10 75 SRC 11 "*" 28 2.353 .00370
STAUB10 75 ORC 1 "the" 22 1.518 .00370
STAUB10 75 ORC 2 "employees" 36 2.551 .00370
STAUB10 75 ORC 3 "who" 41 3.002 .00370
STAUB10 75 ORC 4 "the" 17 1.210 .00370
STAUB10 75 ORC 5 "fireman" 48 3.336 .00370
STAUB10 75 ORC 3 "who" 56 4.318 .00370
STAUB10 75 ORC 4 "the" 28 1.920 .00370
STAUB10 75 ORC 5 "fireman" 22 2.536 .00370
STAUB10 75 ORC 6 "noticed" 27 3.063 .00370
STAUB10 75 ORC 7 "hurried" 37 2.792 .00370
STAUB10 75 ORC 8 "to" 106 5.375 .00370
STAUB10 75 ORC 9 "the" 13 0.895 .00370
STAUB10 75 ORC 10 "clinic" 38 2.866 .00370
STAUB10 75 ORC 11 "*" 80 5.036 .00370
STAUB10 76 SRC 1 "the" 28 1.598 .00370
STAUB10 76 SRC 2 "employees" 23 2.490 .00370
STAUB10 76 SRC 3 "who" 40 2.688 .00370
STAUB10 76 SRC 4 "noticed" 30 2.447 .00370
STAUB10 76 SRC 5 "the" 19 1.666 .00370
STAUB10 76 SRC 6 "fireman" 21 2.488 .00370
STAUB10 76 SRC 7 "hurried" 35 3.590 .00370
STAUB10 76 SRC 8 "to" 16 1.744 .00370
STAUB10 76 SRC 9 "the" 20 1.168 .00370
STAUB10 76 SRC 10 "clinic" 25 1.972 .00370
STAUB10 76 SRC 11 "*" 40 4.197 .00370
STAUB10 76 ORC 1 "the" 24 1.195 .00370
STAUB10 76 ORC 2 "employees" 51 4.434 .00370
STAUB10 76 ORC 3 "who" 22 2.362 .00370
STAUB10 76 ORC 4 "the" 22 1.201 .00370
STAUB10 76 ORC 5 "fireman" 51 3.835 .00370
STAUB10 76 ORC 3 "who" 61 4.348 .00370
STAUB10 76 ORC 4 "the" 28 1.898 .00370
STAUB10 76 ORC 5 "fireman" 33 2.837 .00370
STAUB10 76 ORC 6 "noticed" 29 2.404 .00370
STAUB10 76 ORC 7 "hurried" 27 2.637 .00370
STAUB10 76 ORC 8 "to" 71 5.100 .00370
STAUB10 76 ORC 9 "the" 213 7.275 .00370
STAUB10 76 ORC 10 "clinic" 23 1.190 .00370
STAUB10 76 ORC 11 "*" 45 2.971 .00370
STAUB10 77 SRC 1 "the" 16 1.685 .00370
STAUB10 77 SRC 2 "employees" 36 2.492 .00370
STAUB10 77 SRC 3 "who" 38 2.629 .00370
STAUB10 77 SRC 4 "noticed" 18 1.977 .00370
STAUB10 77 SRC 5 "the" 68 4.696 .00370
STAUB10 77 SRC 6 "fireman" 21 1.816 .00370
STAUB10 77 SRC 7 "hurried" 40 3.297 .00370
STAUB10 77 SRC 8 "to" 20 1.762 .00370
STAUB10 77 SRC 9 "the" 18 0.977 .00370
STAUB10 77 SRC 10 "clinic" 32 2.397 .00370
STAUB10 77 SRC 11 "*" 28 1.724 .00370
STAUB10 77 ORC 1 "the" 20 1.690 .00370
STAUB10 77 ORC 2 "employees" 33 2.449 .00370
STAUB10 77 ORC 3 "who" 38 2.580 .00370
STAUB10 77 ORC 4 "the" 21 1.498 .00370
STAUB10 77 ORC 5 "fireman" 46 3.144 .00370
STAUB10 77 ORC 6 "noticed" 64 3.642 .00370
STAUB10 77 ORC 3 "who" 39 3.227 .00370
STAUB10 77 ORC 4 "the" 17 1.455 .00370
STAUB10 77 ORC 5 "fireman" 22 2.116 .00370
STAUB10 77 ORC 6 "noticed" 25 2.982 .00370
STAUB10 77 ORC 7 "hurried" 41 3.170 .00370
STAUB10 77 ORC 8 "to" 118 6.596 .00370
STAUB10 77 ORC 9 "the" 18 0.668 .00370
STAUB10 77 ORC 10 "clinic" 32 2.202 .00370
STAUB10 77 ORC 11 "*" 59 4.365 .00370
STAUB10 78 SRC 1 "the" 32 1.983 .00370
STAUB10 78 SRC 2 "employees" 19 2.252 .00370
STAUB10 78 SRC 3 "who" 56 4.819 .00370
STAUB10 78 SRC 4 "noticed" 33 2.077 .00370
STAUB10 78 SRC 5 "the" 31 2.239 .00370
STAUB10 78 SRC 6 "fireman" 29 2.459 .00370
STAUB10 78 SRC 7 "hurried" 93 5.199 .00370
STAUB10 78 SRC 8 "to" 25 1.900 .00370
STAUB10 78 SRC 9 "the" 20 1.214 .00370
STAUB10 78 SRC 10 "clinic" 39 2.477 .00370
STAUB10 78 SRC 11 "*" 28 1.820 .00370
STAUB10 78 ORC 1 "the" 21 1.606 .00370
STAUB10 78 ORC 2 "employees" 33 2.626 .00370
STAUB10 78 ORC 3 "who" 22 2.036 .00370
