experiment simulation item wn word enctime ecc freq1
"MV13-56" 8 HIGH 11 "los" 33 2.166 .00370
"MV13-56" 8 HIGH 12 "directores" 35 2.272 .00370
"MV13-56" 8 HIGH 13 "entraron" 66 4.222 .00370
"MV13-56" 8 HIGH 14 "en" 28 2.181 .00370
"MV13-56" 8 HIGH 15 "la" 34 3.564 .00370
"MV13-56" 8 HIGH 16 "clase" 18 1.379 .00370
"MV13-56" 8 HIGH 17 "de" 20 1.636 .00370
"MV13-56" 8 HIGH 18 "musica" 30 1.873 .00370
"MV13-56" 8 HIGH 19 "*" 21 1.505 .00370
"MV13-56" 8 LOW 1 "el" 25 1.431 .00370
"MV13-56" 8 LOW 2 "profesor" 29 2.040 .00370
"MV13-56" 8 LOW 3 "dijo" 43 2.734 .00370
"MV13-56" 8 LOW 4 "que" 15 1.623 .00370
"MV13-56" 8 LOW 5 "los" 14 1.495 .00370
"MV13-56" 8 LOW 6 "alumnos" 30 2.038 .00370
"MV13-56" 8 LOW 7 "selevantaran" 96 6.366 .00370
"MV13-56" 8 LOW 8 "del" 43 3.494 .00370
"MV13-56" 8 LOW 9 "asiento" 28 1.775 .00370
"MV13-56" 8 LOW 10 "cuando" 32 2.677 .00370
"MV13-56" 8 LOW 11 "los" 30 2.214 .00370
"MV13-56" 8 LOW 12 "directores" 97 5.594 .00370
"MV13-56" 8 LOW 13 "entraran" 37 2.892 .00370
"MV13-56" 8 LOW 14 "en" 21 2.404 .00370
"MV13-56" 8 LOW 15 "la" 14 0.998 .00370
"MV13-56" 8 LOW 16 "clase" 21 1.767 .00370
"MV13-56" 8 LOW 17 "de" 16 1.786 .00370
"MV13-56" 8 LOW 18 "musica" 17 1.887 .00370
"MV13-56" 8 LOW 19 "*" 50 3.679 .00370
"MV13-56" 8 UNAMB 1 "el" 17 1.491 .00370
"MV13-56" 8 UNAMB 2 "profesor" 51 3.552 .00370
"MV13-56" 8 UNAMB 3 "dijo" 34 2.412 .00370
"MV13-56" 8 UNAMB 4 "que" 18 1.570 .00370
"MV13-56" 8 UNAMB 5 "los" 27 1.653 .00370
"MV13-56" 8 UNAMB 6 "alumnos" 19 2.036 .00370
"MV13-56" 8 UNAMB 7 "selevantaran" 77 4.181 .00370
"MV13-56" 8 UNAMB 8 "del" 35 2.855 .00370
"MV13-56" 8 UNAMB 9 "asiento" 33 2.056 .00370
"MV13-56" 8 UNAMB 10 "si" 37 2.657 .00370
"MV13-56" 8 UNAMB 11 "los" 25 1.451 .00370
"MV13-56" 8 UNAMB 12 "directores" 36 2.601 .00370
"MV13-56" 8 UNAMB 13 "entraban" 41 4.184 .00370
"MV13-56" 8 UNAMB 14 "en" 34 2.492 .00370
"MV13-56" 8 UNAMB 15 "la" 15 0.513 .00370
"MV13-56" 8 UNAMB 16 "clase" 20 1.576 .00370
"MV13-56" 8 UNAMB 17 "de" 41 3.438 .00370
"MV13-56" 8 UNAMB 18 "musica" 25 1.727 .00370
"MV13-56" 8 UNAMB 19 "*" 24 1.685 .00370
"MV13-56" 9 HIGH 1 "el" 22 1.307 .00370
"MV13-56" 9 HIGH 2 "profesor" 23 1.906 .00370
"MV13-56" 9 HIGH 3 "dijo" 34 2.522 .00370
"MV13-56" 9 HIGH 4 "que" 22 2.228 .00370
"MV13-56" 9 HIGH 5 "los" 19 1.319 .00370
"MV13-56" 9 HIGH 6 "alumnos" 38 2.400 .00370
"MV13-56" 9 HIGH 7 "selevantaran" 98 5.479 .00370
"MV13-56" 9 HIGH 8 "del" 33 2.640 .00370
"MV13-56" 9 HIGH 9 "asiento" 30 2.430 .00370
"MV13-56" 9 HIGH 10 "cuando" 40 3.225 .00370
"MV13-56" 9 HIGH 11 "los" 20 1.802 .00370
"MV13-56" 9 HIGH 12 "directores" 43 2.675 .00370
"MV13-56" 9 HIGH 13 "entraron" 33 3.567 .00370
"MV13-56" 9 HIGH 14 "en" 104 5.905 .00370
"MV13-56" 9 HIGH 15 "la" 19 1.172 .00370
"MV13-56" 9 HIGH 16 "clase" 20 1.793 .00370
"MV13-56" 9 HIGH 17 "de" 44 3.542 .00370
"MV13-56" 9 HIGH 18 "musica" 29 1.746 .00370
"MV13-56" 9 HIGH 19 "*" 19 1.730 .00370
"MV13-56" 9 LOW 1 "el" 14 1.340 .00370
"MV13-56" 9 LOW 2 "profesor" 30 2.095 .00370
"MV13-56" 9 LOW 3 "dijo" 49 3.102 .00370
"MV13-56" 9 LOW 4 "que" 24 1.204 .00370
"MV13-56" 9 LOW 5 "los" 24 1.642 .00370
"MV13-56" 9 LOW 6 "alumnos" 26 2.156 .00370
"MV13-56" 9 LOW 7 "selevantaran" 50 4.103 .00370
"MV13-56" 9 LOW 8 "del" 38 2.691 .00370
"MV13-56" 9 LOW 9 "asiento" 27 2.215 .00370
"MV13-56" 9 LOW 10 "cuando" 32 2.660 .00370
"MV13-56" 9 LOW 11 "los" 28 2.221 .00370
"MV13-56" 9 LOW 12 "directores" 42 3.254 .00370
"MV13-56" 9 LOW 13 "entraran" 54 3.623 .00370
"MV13-56" 9 LOW 14 "en" 34 2.204 .00370
"MV13-56" 9 LOW 15 "la" 13 1.017 .00370
"MV13-56" 9 LOW 16 "clase" 34 2.933 .00370
"MV13-56" 9 LOW 17 "de" 18 1.451 .00370
"MV13-56" 9 LOW 18 "musica" 33 2.060 .00370
"MV13-56" 9 LOW 19 "*" 15 1.346 .00370
"MV13-56" 9 UNAMB 1 "el" 16 1.476 .00370
"MV13-56" 9 UNAMB 2 "profesor" 18 2.070 .00370
"MV13-56" 9 UNAMB 3 "dijo" 66 4.423 .00370
"MV13-56" 9 UNAMB 4 "que" 17 1.597 .00370
"MV13-56" 9 UNAMB 5 "los" 22 1.997 .00370
"MV13-56" 9 UNAMB 6 "alumnos" 26 1.636 .00370
"MV13-56" 9 UNAMB 7 "selevantaran" 75 4.100 .00370
"MV13-56" 9 UNAMB 8 "del" 61 3.578 .00370
"MV13-56" 9 UNAMB 9 "asiento" 23 1.926 .00370
"MV13-56" 9 UNAMB 10 "si" 23 2.445 .00370
"MV13-56" 9 UNAMB 11 "los" 19 0.843 .00370
"MV13-56" 9 UNAMB 10 "si" 16 0.155 .00370
"MV13-56" 9 UNAMB 11 "los" 21 1.002 .00370
"MV13-56" 9 UNAMB 12 "directores" 49 3.304 .00370
"MV13-56" 9 UNAMB 13 "entraban" 44 3.930 .00370
"MV13-56" 9 UNAMB 14 "en" 14 1.502 .00370
"MV13-56" 9 UNAMB 15 "la" 18 1.375 .00370
"MV13-56" 9 UNAMB 16 "clase" 16 1.877 .00370
"MV13-56" 9 UNAMB 17 "de" 28 1.643 .00370
"MV13-56" 9 UNAMB 18 "musica" 19 1.639 .00370
"MV13-56" 9 UNAMB 19 "*" 22 2.007 .00370
"MV13-56" 10 HIGH 1 "el" 15 1.061 .00370
"MV13-56" 10 HIGH 2 "profesor" 26 2.317 .00370
"MV13-56" 10 HIGH 3 "dijo" 32 2.135 .00370
"MV13-56" 10 HIGH 4 "que" 23 2.164 .00370
"MV13-56" 10 HIGH 5 "los" 19 1.599 .00370
"MV13-56" 10 HIGH 6 "alumnos" 25 2.361 .00370
"MV13-56" 10 HIGH 7 "selevantaran" 97 4.764 .00370
"MV13-56" 10 HIGH 8 "del" 93 4.613 .00370
"MV13-56" 10 HIGH 9 "asiento" 23 2.675 .00370
"MV13-56" 10 HIGH 10 "cuando" 15 1.711 .00370
"MV13-56" 10 HIGH 11 "los" 21 2.185 .00370
"MV13-56" 10 HIGH 12 "directores" 41 3.409 .00370
"MV13-56" 10 HIGH 13 "entraron" 54 3.971 .00370
"MV13-56" 10 HIGH 1 "el" 241065 25.280 .00370
"MV13-56" 10 HIGH 1 "el" 116 5.137 .00370
"MV13-56" 10 HIGH 2 "profesor" 35 2.746 .00370
"MV13-56" 10 HIGH 3 "dijo" 23 2.066 .00370
"MV13-56" 10 HIGH 4 "que" 71 4.117 .00370
"MV13-56" 10 HIGH 5 "los" 22 1.310 .00370
"MV13-56" 10 HIGH 6 "alumnos" 53 3.365 .00370
"MV13-56" 10 HIGH 7 "selevantaran" 65 4.287 .00370
"MV13-56" 10 HIGH 8 "del" 41 2.754 .00370
"MV13-56" 10 HIGH 9 "asiento" 24 2.098 .00370
"MV13-56" 10 HIGH 10 "cuando" 27 2.942 .00370
"MV13-56" 10 HIGH 11 "los" 19 2.061 .00370
"MV13-56" 10 HIGH 12 "directores" 22 2.322 .00370
"MV13-56" 10 HIGH 13 "entraron" 63 4.302 .00370
"MV13-56" 10 HIGH 14 "en" 20 1.985 .00370
"MV13-56" 10 HIGH 15 "la" 20 1.213 .00370
"MV13-56" 10 HIGH 16 "clase" 24 2.060 .00370
"MV13-56" 10 HIGH 17 "de" 16 1.204 .00370
"MV13-56" 10 HIGH 18 "musica" 29 1.886 .00370
"MV13-56" 10 HIGH 19 "*" 15 1.567 .00370
"MV13-56" 10 LOW 1 "el" 21 1.301 .00370
"MV13-56" 10 LOW 2 "profesor" 27 2.283 .00370
"MV13-56" 10 LOW 3 "dijo" 24 2.442 .00370
"MV13-56" 10 LOW 4 "que" 23 1.524 .00370
"MV13-56" 10 LOW 5 "los" 23 1.423 .00370
"MV13-56" 10 LOW 6 "alumnos" 39 2.787 .00370
"MV13-56" 10 LOW 7 "selevantaran" 45 3.244 .00370
"MV13-56" 10 LOW 8 "del" 46 3.466 .00370
"MV13-56" 10 LOW 9 "asiento" 24 2.329 .00370
"MV13-56" 10 LOW 10 "cuando" 36 2.701 .00370
"MV13-56" 10 LOW 11 "los" 28 1.891 .00370
"MV13-56" 10 LOW 12 "directores" 36 3.456 .00370
"MV13-56" 10 LOW 13 "entraran" 35 2.387 .00370
"MV13-56" 10 LOW 14 "en" 102 5.267 .00370
"MV13-56" 10 LOW 15 "la" 21 1.269 .00370
"MV13-56" 10 LOW 16 "clase" 28 1.889 .00370
"MV13-56" 10 LOW 17 "de" 23 1.604 .00370
"MV13-56" 10 LOW 18 "musica" 50 3.354 .00370
"MV13-56" 10 LOW 19 "*" 21 1.991 .00370
"MV13-56" 10 UNAMB 1 "el" 27 1.559 .00370
"MV13-56" 10 UNAMB 2 "profesor" 74 4.485 .00370
"MV13-56" 10 UNAMB 3 "dijo" 16 1.644 .00370
"MV13-56" 10 UNAMB 4 "que" 25 1.848 .00370
"MV13-56" 10 UNAMB 5 "los" 53 3.197 .00370
"MV13-56" 10 UNAMB 6 "alumnos" 29 2.202 .00370
"MV13-56" 10 UNAMB 7 "selevantaran" 157 6.124 .00370
"MV13-56" 10 UNAMB 8 "del" 31 2.996 .00370
"MV13-56" 10 UNAMB 9 "asiento" 27 2.578 .00370
"MV13-56" 10 UNAMB 10 "si" 24 1.982 .00370
"MV13-56" 10 UNAMB 11 "los" 20 1.398 .00370
"MV13-56" 10 UNAMB 12 "directores" 32 2.804 .00370
"MV13-56" 10 UNAMB 13 "entraban" 70 3.940 .00370
"MV13-56" 10 UNAMB 14 "en" 32 2.150 .00370
"MV13-56" 10 UNAMB 15 "la" 15 1.124 .00370
"MV13-56" 10 UNAMB 16 "clase" 25 2.524 .00370
"MV13-56" 10 UNAMB 17 "de" 26 1.881 .00370
"MV13-56" 10 UNAMB 18 "musica" 22 1.847 .00370
"MV13-56" 10 UNAMB 19 "*" 25 1.582 .00370
"MV13-56" 11 HIGH 1 "el" 17 1.568 .00370
"MV13-56" 11 HIGH 2 "profesor" 36 2.242 .00370
"MV13-56" 11 HIGH 3 "dijo" 29 1.997 .00370
"MV13-56" 11 HIGH 4 "que" 23 2.033 .00370
"MV13-56" 11 HIGH 5 "los" 19 1.604 .00370
"MV13-56" 11 HIGH 6 "alumnos" 36 2.259 .00370
"MV13-56" 11 HIGH 7 "selevantaran" 45 3.667 .00370
"MV13-56" 11 HIGH 8 "del" 45 3.074 .00370
"MV13-56" 11 HIGH 9 "asiento" 45 2.817 .00370
"MV13-56" 11 HIGH 10 "cuando" 24 2.130 .00370
"MV13-56" 11 HIGH 11 "los" 86 4.396 .00370
"MV13-56" 11 HIGH 12 "directores" 28 2.861 .00370
"MV13-56" 11 HIGH 13 "entraron" 44 3.793 .00370
"MV13-56" 11 HIGH 14 "en" 22 2.738 .00370
"MV13-56" 11 HIGH 15 "la" 17 0.678 .00370
"MV13-56" 11 HIGH 16 "clase" 25 1.724 .00370
"MV13-56" 11 HIGH 17 "de" 21 1.598 .00370
"MV13-56" 11 HIGH 18 "musica" 58 3.560 .00370
"MV13-56" 11 HIGH 19 "*" 24 1.575 .00370
"MV13-56" 11 LOW 1 "el" 26 1.470 .00370
"MV13-56" 11 LOW 2 "profesor" 31 1.954 .00370
"MV13-56" 11 LOW 3 "dijo" 27 2.828 .00370
"MV13-56" 11 LOW 4 "que" 26 1.694 .00370
"MV13-56" 11 LOW 5 "los" 20 1.458 .00370
"MV13-56" 11 LOW 6 "alumnos" 27 2.351 .00370
"MV13-56" 11 LOW 7 "selevantaran" 93 6.102 .00370
"MV13-56" 11 LOW 8 "del" 46 4.152 .00370
"MV13-56" 11 LOW 9 "asiento" 25 1.318 .00370
"MV13-56" 11 LOW 10 "cuando" 31 2.427 .00370
"MV13-56" 11 LOW 11 "los" 31 2.205 .00370
"MV13-56" 11 LOW 12 "directores" 42 3.173 .00370
"MV13-56" 11 LOW 13 "entraran" 46 3.298 .00370
"MV13-56" 11 LOW 14 "en" 37 2.397 .00370
"MV13-56" 11 LOW 15 "la" 15 1.571 .00370
"MV13-56" 11 LOW 16 "clase" 19 1.370 .00370
"MV13-56" 11 LOW 17 "de" 20 2.056 .00370
"MV13-56" 11 LOW 18 "musica" 24 1.696 .00370
"MV13-56" 11 LOW 19 "*" 22 1.994 .00370
"MV13-56" 11 UNAMB 1 "el" 21 1.132 .00370
"MV13-56" 11 UNAMB 2 "profesor" 43 3.984 .00370
"MV13-56" 11 UNAMB 3 "dijo" 37 2.477 .00370
"MV13-56" 11 UNAMB 4 "que" 22 1.379 .00370
"MV13-56" 11 UNAMB 5 "los" 23 1.314 .00370
"MV13-56" 11 UNAMB 6 "alumnos" 70 4.299 .00370
"MV13-56" 11 UNAMB 7 "selevantaran" 32 2.943 .00370
"MV13-56" 11 UNAMB 8 "del" 54 3.411 .00370
"MV13-56" 11 UNAMB 9 "asiento" 24 2.412 .00370
"MV13-56" 11 UNAMB 10 "si" 22 2.065 .00370
"MV13-56" 11 UNAMB 11 "los" 22 1.379 .00370
"MV13-56" 11 UNAMB 12 "directores" 38 2.881 .00370
"MV13-56" 11 UNAMB 13 "entraban" 64 3.969 .00370
"MV13-56" 11 UNAMB 14 "en" 28 1.776 .00370
"MV13-56" 11 UNAMB 15 "la" 37 2.961 .00370
"MV13-56" 11 UNAMB 16 "clase" 28 1.920 .00370
"MV13-56" 11 UNAMB 17 "de" 20 1.581 .00370
"MV13-56" 11 UNAMB 18 "musica" 25 1.405 .00370
"MV13-56" 11 UNAMB 19 "*" 17 1.850 .00370
"MV13-56" 12 HIGH 1 "el" 18 1.194 .00370
"MV13-56" 12 HIGH 2 "profesor" 38 3.073 .00370
"MV13-56" 12 HIGH 3 "dijo" 24 2.815 .00370
"MV13-56" 12 HIGH 4 "que" 17 1.932 .00370
"MV13-56" 12 HIGH 5 "los" 25 1.578 .00370
"MV13-56" 12 HIGH 6 "alumnos" 28 1.805 .00370
"MV13-56" 12 HIGH 7 "selevantaran" 85 5.392 .00370
"MV13-56" 12 HIGH 8 "del" 32 2.424 .00370
"MV13-56" 12 HIGH 9 "asiento" 30 1.849 .00370
"MV13-56" 12 HIGH 10 "cuando" 29 3.145 .00370
"MV13-56" 12 HIGH 11 "los" 24 1.966 .00370
"MV13-56" 12 HIGH 12 "directores" 35 2.512 .00370
"MV13-56" 12 HIGH 13 "entraron" 55 3.972 .00370
"MV13-56" 12 HIGH 14 "en" 27 2.520 .00370
"MV13-56" 12 HIGH 15 "la" 15 0.667 .00370
"MV13-56" 12 HIGH 16 "clase" 33 2.633 .00370
"MV13-56" 12 HIGH 17 "de" 85 4.542 .00370
"MV13-56" 12 HIGH 18 "musica" 17 1.291 .00370
"MV13-56" 12 HIGH 19 "*" 18 1.596 .00370
"MV13-56" 12 LOW 1 "el" 20 1.416 .00370
"MV13-56" 12 LOW 2 "profesor" 52 3.552 .00370
"MV13-56" 12 LOW 3 "dijo" 40 2.750 .00370
"MV13-56" 12 LOW 4 "que" 20 1.319 .00370
"MV13-56" 12 LOW 5 "los" 18 1.805 .00370
"MV13-56" 12 LOW 6 "alumnos" 30 2.331 .00370
"MV13-56" 12 LOW 7 "selevantaran" 129 5.655 .00370
"MV13-56" 12 LOW 8 "del" 52 3.787 .00370
"MV13-56" 12 LOW 9 "asiento" 33 2.413 .00370
"MV13-56" 12 LOW 10 "cuando" 32 2.775 .00370
"MV13-56" 12 LOW 11 "los" 31 2.014 .00370
"MV13-56" 12 LOW 12 "directores" 24 2.850 .00370
"MV13-56" 12 LOW 13 "entraran" 51 3.665 .00370
"MV13-56" 12 LOW 14 "en" 27 2.284 .00370
"MV13-56" 12 LOW 15 "la" 20 1.064 .00370
"MV13-56" 12 LOW 16 "clase" 44 3.380 .00370
"MV13-56" 12 LOW 17 "de" 14 1.365 .00370
"MV13-56" 12 LOW 18 "musica" 29 1.641 .00370
"MV13-56" 12 LOW 19 "*" 25 1.627 .00370
"MV13-56" 12 UNAMB 1 "el" 17 1.356 .00370
"MV13-56" 12 UNAMB 2 "profesor" 21 2.364 .00370
"MV13-56" 12 UNAMB 3 "dijo" 32 2.259 .00370
"MV13-56" 12 UNAMB 4 "que" 32 1.979 .00370
"MV13-56" 12 UNAMB 5 "los" 19 1.339 .00370
"MV13-56" 12 UNAMB 6 "alumnos" 20 2.387 .00370
"MV13-56" 12 UNAMB 7 "selevantaran" 196 6.611 .00370
"MV13-56" 12 UNAMB 8 "del" 33 3.152 .00370
"MV13-56" 12 UNAMB 9 "asiento" 34 2.401 .00370
"MV13-56" 12 UNAMB 10 "si" 22 2.164 .00370
"MV13-56" 12 UNAMB 11 "los" 25 1.504 .00370
"MV13-56" 12 UNAMB 12 "directores" 33 2.305 .00370
"MV13-56" 12 UNAMB 13 "entraban" 44 3.480 .00370
"MV13-56" 12 UNAMB 14 "en" 35 2.572 .00370
"MV13-56" 12 UNAMB 15 "la" 25 1.479 .00370
"MV13-56" 12 UNAMB 16 "clase" 23 1.557 .00370
"MV13-56" 12 UNAMB 17 "de" 24 1.762 .00370
"MV13-56" 12 UNAMB 18 "musica" 20 2.002 .00370
"MV13-56" 12 UNAMB 19 "*" 17 1.458 .00370
"MV13-56" 13 HIGH 1 "el" 18 1.509 .00370
"MV13-56" 13 HIGH 2 "profesor" 28 1.971 .00370
"MV13-56" 13 HIGH 3 "dijo" 32 2.866 .00370
"MV13-56" 13 HIGH 4 "que" 23 1.694 .00370
"MV13-56" 13 HIGH 5 "los" 42 3.288 .00370
"MV13-56" 13 HIGH 6 "alumnos" 25 1.906 .00370
"MV13-56" 13 HIGH 7 "selevantaran" 69 4.110 .00370
"MV13-56" 13 HIGH 8 "del" 38 3.140 .00370
"MV13-56" 13 HIGH 9 "asiento" 29 1.740 .00370
"MV13-56" 13 HIGH 10 "cuando" 45 2.980 .00370
"MV13-56" 13 HIGH 11 "los" 22 2.068 .00370
"MV13-56" 13 HIGH 12 "directores" 53 3.180 .00370
"MV13-56" 13 HIGH 13 "entraron" 33 3.351 .00370
"MV13-56" 13 HIGH 14 "en" 137 5.721 .00370
"MV13-56" 13 HIGH 1 "el" 228013 24.419 .00370
"MV13-56" 13 HIGH 2 "profesor" 55 4.653 .00370
"MV13-56" 13 HIGH 3 "dijo" 35 3.456 .00370
"MV13-56" 13 HIGH 4 "que" 18 1.445 .00370
"MV13-56" 13 HIGH 5 "los" 24 2.882 .00370
"MV13-56" 13 HIGH 6 "alumnos" 79 5.142 .00370
"MV13-56" 13 HIGH 7 "selevantaran" 40 3.943 .00370
"MV13-56" 13 HIGH 8 "del" 42 2.968 .00370
"MV13-56" 13 HIGH 9 "asiento" 28 2.508 .00370
"MV13-56" 13 HIGH 10 "cuando" 42 2.650 .00370
"MV13-56" 13 HIGH 11 "los" 30 2.005 .00370
"MV13-56" 13 HIGH 12 "directores" 97 5.186 .00370
"MV13-56" 13 HIGH 13 "entraron" 39 3.428 .00370
"MV13-56" 13 HIGH 14 "en" 39 2.532 .00370
"MV13-56" 13 HIGH 15 "la" 18 0.716 .00370
"MV13-56" 13 HIGH 16 "clase" 22 1.911 .00370
"MV13-56" 13 HIGH 17 "de" 20 1.798 .00370
"MV13-56" 13 HIGH 18 "musica" 33 3.527 .00370
"MV13-56" 13 HIGH 19 "*" 20 1.969 .00370
"MV13-56" 13 LOW 1 "el" 21 1.457 .00370
"MV13-56" 13 LOW 2 "profesor" 19 2.189 .00370
"MV13-56" 13 LOW 3 "dijo" 57 4.683 .00370
"MV13-56" 13 LOW 4 "que" 29 2.128 .00370
"MV13-56" 13 LOW 5 "los" 23 1.355 .00370
"MV13-56" 13 LOW 6 "alumnos" 38 2.411 .00370
"MV13-56" 13 LOW 7 "selevantaran" 60 3.941 .00370
"MV13-56" 13 LOW 8 "del" 48 3.476 .00370
"MV13-56" 13 LOW 9 "asiento" 21 2.000 .00370
"MV13-56" 13 LOW 10 "cuando" 37 3.055 .00370
"MV13-56" 13 LOW 11 "los" 24 2.120 .00370
"MV13-56" 13 LOW 12 "directores" 34 2.389 .00370
"MV13-56" 13 LOW 13 "entraran" 46 3.825 .00370
"MV13-56" 13 LOW 14 "en" 23 2.451 .00370
"MV13-56" 13 LOW 15 "la" 16 1.090 .00370
"MV13-56" 13 LOW 16 "clase" 13 1.457 .00370
"MV13-56" 13 LOW 17 "de" 16 0.890 .00370
"MV13-56" 13 LOW 18 "musica" 38 2.959 .00370
"MV13-56" 13 LOW 19 "*" 26 1.627 .00370
"MV13-56" 13 UNAMB 1 "el" 20 1.506 .00370
"MV13-56" 13 UNAMB 2 "profesor" 54 3.512 .00370
"MV13-56" 13 UNAMB 3 "dijo" 24 2.202 .00370
"MV13-56" 13 UNAMB 4 "que" 26 2.147 .00370
"MV13-56" 13 UNAMB 5 "los" 14 1.093 .00370
"MV13-56" 13 UNAMB 6 "alumnos" 62 3.763 .00370
"MV13-56" 13 UNAMB 7 "selevantaran" 58 3.659 .00370
"MV13-56" 13 UNAMB 8 "del" 41 2.706 .00370
"MV13-56" 13 UNAMB 9 "asiento" 29 3.239 .00370
"MV13-56" 13 UNAMB 10 "si" 20 1.689 .00370
"MV13-56" 13 UNAMB 11 "los" 17 1.213 .00370
"MV13-56" 13 UNAMB 12 "directores" 31 2.820 .00370
"MV13-56" 13 UNAMB 13 "entraban" 59 3.591 .00370
"MV13-56" 13 UNAMB 14 "en" 24 2.323 .00370
"MV13-56" 13 UNAMB 15 "la" 66 3.862 .00370
"MV13-56" 13 UNAMB 16 "clase" 18 1.189 .00370
"MV13-56" 13 UNAMB 17 "de" 30 2.035 .00370
"MV13-56" 13 UNAMB 18 "musica" 25 1.800 .00370
"MV13-56" 13 UNAMB 19 "*" 23 1.407 .00370
"MV13-56" 14 HIGH 1 "el" 21 1.428 .00370
"MV13-56" 14 HIGH 2 "profesor" 35 2.256 .00370
"MV13-56" 14 HIGH 3 "dijo" 32 2.850 .00370
"MV13-56" 14 HIGH 4 "que" 20 1.458 .00370
"MV13-56" 14 HIGH 5 "los" 23 1.439 .00370
"MV13-56" 14 HIGH 6 "alumnos" 20 2.193 .00370
"MV13-56" 14 HIGH 7 "selevantaran" 68 5.106 .00370
"MV13-56" 14 HIGH 8 "del" 45 3.532 .00370
"MV13-56" 14 HIGH 9 "asiento" 42 3.220 .00370
"MV13-56" 14 HIGH 10 "cuando" 24 2.854 .00370
"MV13-56" 14 HIGH 11 "los" 28 1.699 .00370
"MV13-56" 14 HIGH 12 "directores" 40 3.096 .00370
"MV13-56" 14 HIGH 13 "entraron" 100 5.819 .00370
"MV13-56" 14 HIGH 14 "en" 35 2.954 .00370
"MV13-56" 14 HIGH 15 "la" 16 1.192 .00370
"MV13-56" 14 HIGH 16 "clase" 25 2.140 .00370
"MV13-56" 14 HIGH 17 "de" 15 1.053 .00370
"MV13-56" 14 HIGH 18 "musica" 25 2.004 .00370
"MV13-56" 14 HIGH 19 "*" 26 1.845 .00370
"MV13-56" 14 LOW 1 "el" 20 1.206 .00370
"MV13-56" 14 LOW 2 "profesor" 27 2.150 .00370
"MV13-56" 14 LOW 3 "dijo" 21 2.506 .00370
"MV13-56" 14 LOW 4 "que" 24 2.027 .00370
"MV13-56" 14 LOW 5 "los" 13 1.300 .00370
"MV13-56" 14 LOW 6 "alumnos" 41 3.195 .00370
"MV13-56" 14 LOW 7 "selevantaran" 82 4.702 .00370
"MV13-56" 14 LOW 8 "del" 50 3.344 .00370
"MV13-56" 14 LOW 9 "asiento" 25 1.500 .00370
"MV13-56" 14 LOW 10 "cuando" 31 3.300 .00370
"MV13-56" 14 LOW 11 "los" 22 1.652 .00370
"MV13-56" 14 LOW 12 "directores" 76 5.221 .00370
"MV13-56" 14 LOW 13 "entraran" 34 3.198 .00370
"MV13-56" 14 LOW 14 "en" 35 2.218 .00370
"MV13-56" 14 LOW 15 "la" 19 1.083 .00370
"MV13-56" 14 LOW 16 "clase" 42 3.124 .00370
"MV13-56" 14 LOW 17 "de" 16 1.233 .00370
"MV13-56" 14 LOW 18 "musica" 24 2.506 .00370
"MV13-56" 14 LOW 19 "*" 19 1.094 .00370
"MV13-56" 14 UNAMB 1 "el" 18 1.228 .00370
"MV13-56" 14 UNAMB 2 "profesor" 34 2.589 .00370
"MV13-56" 14 UNAMB 3 "dijo" 31 2.460 .00370
"MV13-56" 14 UNAMB 4 "que" 19 1.699 .00370
"MV13-56" 14 UNAMB 5 "los" 40 3.192 .00370
"MV13-56" 14 UNAMB 6 "alumnos" 21 2.170 .00370
"MV13-56" 14 UNAMB 7 "selevantaran" 75 4.223 .00370
"MV13-56" 14 UNAMB 8 "del" 27 2.834 .00370
"MV13-56" 14 UNAMB 9 "asiento" 31 2.363 .00370
"MV13-56" 14 UNAMB 10 "si" 25 1.689 .00370
"MV13-56" 14 UNAMB 11 "los" 14 1.525 .00370
"MV13-56" 14 UNAMB 9 "asiento" 18 1.739 .00370
"MV13-56" 14 UNAMB 10 "si" 16 0.268 .00370
"MV13-56" 14 UNAMB 11 "los" 22 1.126 .00370
"MV13-56" 14 UNAMB 12 "directores" 28 3.170 .00370
"MV13-56" 14 UNAMB 13 "entraban" 46 4.226 .00370
"MV13-56" 14 UNAMB 14 "en" 14 1.378 .00370
"MV13-56" 14 UNAMB 15 "la" 15 1.204 .00370
"MV13-56" 14 UNAMB 16 "clase" 25 1.682 .00370
"MV13-56" 14 UNAMB 17 "de" 23 1.972 .00370
"MV13-56" 14 UNAMB 18 "musica" 24 1.272 .00370
"MV13-56" 14 UNAMB 19 "*" 26 1.834 .00370
"MV13-56" 15 HIGH 1 "el" 15 1.132 .00370
"MV13-56" 15 HIGH 2 "profesor" 24 2.137 .00370
"MV13-56" 15 HIGH 3 "dijo" 40 2.694 .00370
"MV13-56" 15 HIGH 4 "que" 29 1.705 .00370
"MV13-56" 15 HIGH 5 "los" 25 1.413 .00370
"MV13-56" 15 HIGH 6 "alumnos" 25 2.361 .00370
"MV13-56" 15 HIGH 7 "selevantaran" 44 3.990 .00370
"MV13-56" 15 HIGH 8 "del" 34 3.068 .00370
"MV13-56" 15 HIGH 9 "asiento" 49 3.043 .00370
"MV13-56" 15 HIGH 10 "cuando" 27 2.204 .00370
"MV13-56" 15 HIGH 11 "los" 51 3.757 .00370
"MV13-56" 15 HIGH 12 "directores" 31 3.227 .00370
"MV13-56" 15 HIGH 13 "entraron" 52 3.646 .00370
"MV13-56" 15 HIGH 14 "en" 14 1.555 .00370
