experiment simulation item wn word attachtime
"MV13-15" 8 HIGH 2 "PROFESOR" 28
"MV13-15" 8 HIGH 3 "DIJO" 33
"MV13-15" 8 HIGH 4 "QUE" 28
"MV13-15" 8 HIGH 5 "LOS" 27
"MV13-15" 8 HIGH 6 "ALUMNOS" 34
"MV13-15" 8 HIGH 7 "SELEVANTARAN" 34
"MV13-15" 8 HIGH 8 "DEL" 29
"MV13-15" 8 HIGH 9 "ASIENTO" 29
"MV13-15" 8 HIGH 10 "CUANDO" 20
"MV13-15" 8 HIGH 10 "CUANDO" 105
"MV13-15" 8 HIGH 11 "LOS" 70
"MV13-15" 8 HIGH 12 "DIRECTORES" 32
"MV13-15" 8 HIGH 13 "ENTRARON" 188
"MV13-15" 8 HIGH 14 "EN" 70
"MV13-15" 8 HIGH 15 "LA" 70
"MV13-15" 8 HIGH 16 "CLASE" 32
"MV13-15" 8 HIGH 17 "de" 70
"MV13-15" 8 HIGH 18 "MUSICA" 70
"MV13-15" 8 LOW 1 "EL" 24
"MV13-15" 8 LOW 2 "PROFESOR" 29
"MV13-15" 8 LOW 3 "DIJO" 70
"MV13-15" 8 LOW 4 "QUE" 29
"MV13-15" 8 LOW 5 "LOS" 70
"MV13-15" 8 LOW 6 "ALUMNOS" 70
"MV13-15" 8 LOW 7 "SELEVANTARAN" 38
"MV13-15" 8 LOW 8 "DEL" 31
"MV13-15" 8 LOW 9 "ASIENTO" 70
"MV13-15" 8 LOW 10 "CUANDO" 20
"MV13-15" 8 LOW 11 "LOS" 24
"MV13-15" 8 LOW 12 "DIRECTORES" 29
"MV13-15" 8 LOW 13 "ENTRARAN" 40
"MV13-15" 8 LOW 14 "EN" 70
"MV13-15" 8 LOW 15 "LA" 33
"MV13-15" 8 LOW 16 "CLASE" 70
"MV13-15" 8 LOW 17 "de" 31
"MV13-15" 8 LOW 18 "MUSICA" 27
"MV13-15" 8 UNAMB 1 "EL" 22
"MV13-15" 8 UNAMB 2 "PROFESOR" 27
"MV13-15" 8 UNAMB 3 "DIJO" 70
"MV13-15" 8 UNAMB 4 "QUE" 31
"MV13-15" 8 UNAMB 5 "LOS" 70
"MV13-15" 8 UNAMB 6 "ALUMNOS" 29
"MV13-15" 8 UNAMB 7 "SELEVANTARAN" 34
"MV13-15" 8 UNAMB 8 "DEL" 46
"MV13-15" 8 UNAMB 9 "ASIENTO" 28
"MV13-15" 8 UNAMB 10 "SI" 90
"MV13-15" 8 UNAMB 11 "LOS" 23
"MV13-15" 8 UNAMB 12 "DIRECTORES" 31
"MV13-15" 8 UNAMB 13 "ENTRABAN" 70
"MV13-15" 8 UNAMB 14 "EN" 32
"MV13-15" 8 UNAMB 15 "LA" 70
"MV13-15" 8 UNAMB 16 "CLASE" 35
"MV13-15" 8 UNAMB 17 "de" 70
"MV13-15" 8 UNAMB 18 "MUSICA" 28
"MV13-15" 9 HIGH 1 "EL" 24
"MV13-15" 9 HIGH 2 "PROFESOR" 70
"MV13-15" 9 HIGH 3 "DIJO" 70
"MV13-15" 9 HIGH 4 "QUE" 30
"MV13-15" 9 HIGH 5 "LOS" 70
"MV13-15" 9 HIGH 6 "ALUMNOS" 70
"MV13-15" 9 HIGH 7 "SELEVANTARAN" 36
"MV13-15" 9 HIGH 8 "DEL" 33
"MV13-15" 9 HIGH 9 "ASIENTO" 70
"MV13-15" 9 HIGH 10 "CUANDO" 20
"MV13-15" 9 HIGH 11 "LOS" 70
"MV13-15" 9 HIGH 12 "DIRECTORES" 32
"MV13-15" 9 HIGH 13 "ENTRARON" 34
"MV13-15" 9 HIGH 14 "EN" 70
"MV13-15" 9 HIGH 15 "LA" 70
"MV13-15" 9 HIGH 16 "CLASE" 31
"MV13-15" 9 HIGH 17 "de" 33
"MV13-15" 9 HIGH 18 "MUSICA" 70
"MV13-15" 9 LOW 1 "EL" 25
"MV13-15" 9 LOW 2 "PROFESOR" 33
"MV13-15" 9 LOW 3 "DIJO" 32
"MV13-15" 9 LOW 4 "QUE" 31
"MV13-15" 9 LOW 5 "LOS" 23
"MV13-15" 9 LOW 6 "ALUMNOS" 32
"MV13-15" 9 LOW 7 "SELEVANTARAN" 34
"MV13-15" 9 LOW 8 "DEL" 31
"MV13-15" 9 LOW 9 "ASIENTO" 70
"MV13-15" 9 LOW 10 "CUANDO" 20
"MV13-15" 9 LOW 11 "LOS" 70
"MV13-15" 9 LOW 12 "DIRECTORES" 70
"MV13-15" 9 LOW 13 "ENTRARAN" 41
"MV13-15" 9 LOW 14 "EN" 26
"MV13-15" 9 LOW 15 "LA" 30
"MV13-15" 9 LOW 16 "CLASE" 70
"MV13-15" 9 LOW 17 "de" 70
"MV13-15" 9 LOW 18 "MUSICA" 70
"MV13-15" 9 UNAMB 1 "EL" 22
"MV13-15" 9 UNAMB 2 "PROFESOR" 29
"MV13-15" 9 UNAMB 3 "DIJO" 70
"MV13-15" 9 UNAMB 4 "QUE" 28
"MV13-15" 9 UNAMB 5 "LOS" 27
"MV13-15" 9 UNAMB 6 "ALUMNOS" 32
"MV13-15" 9 UNAMB 7 "SELEVANTARAN" 31
"MV13-15" 9 UNAMB 8 "DEL" 31
"MV13-15" 9 UNAMB 9 "ASIENTO" 70
"MV13-15" 9 UNAMB 10 "SI" 47
"MV13-15" 9 UNAMB 11 "LOS" 33
"MV13-15" 9 UNAMB 12 "DIRECTORES" 32
"MV13-15" 9 UNAMB 13 "ENTRABAN" 37
"MV13-15" 9 UNAMB 14 "EN" 35
"MV13-15" 9 UNAMB 15 "LA" 31
"MV13-15" 9 UNAMB 16 "CLASE" 70
"MV13-15" 9 UNAMB 17 "de" 33
"MV13-15" 9 UNAMB 18 "MUSICA" 70
"MV13-15" 10 HIGH 1 "EL" 70
"MV13-15" 10 HIGH 2 "PROFESOR" 70
"MV13-15" 10 HIGH 3 "DIJO" 70
"MV13-15" 10 HIGH 4 "QUE" 30
"MV13-15" 10 HIGH 5 "LOS" 25
"MV13-15" 10 HIGH 6 "ALUMNOS" 28
"MV13-15" 10 HIGH 7 "SELEVANTARAN" 33
"MV13-15" 10 HIGH 8 "DEL" 31
"MV13-15" 10 HIGH 9 "ASIENTO" 31
"MV13-15" 10 HIGH 10 "CUANDO" 20
"MV13-15" 10 HIGH 11 "LOS" 35
"MV13-15" 10 HIGH 12 "DIRECTORES" 36
"MV13-15" 10 HIGH 13 "ENTRARON" 39
"MV13-15" 10 HIGH 14 "EN" 70
"MV13-15" 10 HIGH 15 "LA" 32
"MV13-15" 10 HIGH 16 "CLASE" 35
"MV13-15" 10 HIGH 17 "de" 29
"MV13-15" 10 HIGH 18 "MUSICA" 33
"MV13-15" 10 LOW 1 "EL" 24
"MV13-15" 10 LOW 2 "PROFESOR" 70
"MV13-15" 10 LOW 3 "DIJO" 36
"MV13-15" 10 LOW 4 "QUE" 70
"MV13-15" 10 LOW 5 "LOS" 70
"MV13-15" 10 LOW 6 "ALUMNOS" 30
"MV13-15" 10 LOW 7 "SELEVANTARAN" 33
"MV13-15" 10 LOW 8 "DEL" 70
"MV13-15" 10 LOW 9 "ASIENTO" 31
"MV13-15" 10 LOW 10 "CUANDO" 20
"MV13-15" 10 LOW 11 "LOS" 70
"MV13-15" 10 LOW 12 "DIRECTORES" 31
"MV13-15" 10 LOW 13 "ENTRARAN" 36
"MV13-15" 10 LOW 14 "EN" 70
"MV13-15" 10 LOW 15 "LA" 33
"MV13-15" 10 LOW 16 "CLASE" 33
"MV13-15" 10 LOW 17 "de" 32
"MV13-15" 10 LOW 18 "MUSICA" 33
"MV13-15" 10 UNAMB 1 "EL" 24
"MV13-15" 10 UNAMB 2 "PROFESOR" 30
"MV13-15" 10 UNAMB 3 "DIJO" 70
"MV13-15" 10 UNAMB 4 "QUE" 70
"MV13-15" 10 UNAMB 5 "LOS" 24
"MV13-15" 10 UNAMB 6 "ALUMNOS" 70
"MV13-15" 10 UNAMB 7 "SELEVANTARAN" 30
"MV13-15" 10 UNAMB 8 "DEL" 28
"MV13-15" 10 UNAMB 9 "ASIENTO" 31
"MV13-15" 10 UNAMB 10 "SI" 46
"MV13-15" 10 UNAMB 11 "LOS" 28
"MV13-15" 10 UNAMB 12 "DIRECTORES" 34
"MV13-15" 10 UNAMB 13 "ENTRABAN" 70
"MV13-15" 10 UNAMB 14 "EN" 70
"MV13-15" 10 UNAMB 15 "LA" 34
"MV13-15" 10 UNAMB 16 "CLASE" 39
"MV13-15" 10 UNAMB 17 "de" 29
"MV13-15" 10 UNAMB 18 "MUSICA" 70
"MV13-15" 11 HIGH 1 "EL" 24
"MV13-15" 11 HIGH 2 "PROFESOR" 27
"MV13-15" 11 HIGH 3 "DIJO" 40
"MV13-15" 11 HIGH 4 "QUE" 70
"MV13-15" 11 HIGH 5 "LOS" 70
"MV13-15" 11 HIGH 6 "ALUMNOS" 70
"MV13-15" 11 HIGH 7 "SELEVANTARAN" 70
"MV13-15" 11 HIGH 8 "DEL" 70
"MV13-15" 11 HIGH 9 "ASIENTO" 33
"MV13-15" 11 HIGH 10 "CUANDO" 20
"MV13-15" 11 HIGH 10 "CUANDO" 81
"MV13-15" 11 HIGH 11 "LOS" 25
"MV13-15" 11 HIGH 12 "DIRECTORES" 30
"MV13-15" 11 HIGH 13 "ENTRARON" 187
"MV13-15" 11 HIGH 14 "EN" 70
"MV13-15" 11 HIGH 15 "LA" 70
"MV13-15" 11 HIGH 16 "CLASE" 34
"MV13-15" 11 HIGH 17 "de" 70
"MV13-15" 11 HIGH 18 "MUSICA" 70
"MV13-15" 11 LOW 1 "EL" 70
"MV13-15" 11 LOW 2 "PROFESOR" 70
"MV13-15" 11 LOW 3 "DIJO" 70
"MV13-15" 11 LOW 4 "QUE" 27
"MV13-15" 11 LOW 5 "LOS" 70
"MV13-15" 11 LOW 6 "ALUMNOS" 27
"MV13-15" 11 LOW 7 "SELEVANTARAN" 34
"MV13-15" 11 LOW 8 "DEL" 70
"MV13-15" 11 LOW 9 "ASIENTO" 31
"MV13-15" 11 LOW 10 "CUANDO" 20
"MV13-15" 11 LOW 11 "LOS" 70
"MV13-15" 11 LOW 12 "DIRECTORES" 27
"MV13-15" 11 LOW 13 "ENTRARAN" 33
"MV13-15" 11 LOW 14 "EN" 70
"MV13-15" 11 LOW 15 "LA" 30
"MV13-15" 11 LOW 16 "CLASE" 70
"MV13-15" 11 LOW 17 "de" 34
"MV13-15" 11 LOW 18 "MUSICA" 70
"MV13-15" 11 UNAMB 1 "EL" 24
"MV13-15" 11 UNAMB 2 "PROFESOR" 70
"MV13-15" 11 UNAMB 3 "DIJO" 70
"MV13-15" 11 UNAMB 4 "QUE" 31
"MV13-15" 11 UNAMB 5 "LOS" 23
"MV13-15" 11 UNAMB 6 "ALUMNOS" 70
"MV13-15" 11 UNAMB 7 "SELEVANTARAN" 70
"MV13-15" 11 UNAMB 8 "DEL" 31
"MV13-15" 11 UNAMB 9 "ASIENTO" 29
"MV13-15" 11 UNAMB 10 "SI" 41
"MV13-15" 11 UNAMB 11 "LOS" 30
"MV13-15" 11 UNAMB 12 "DIRECTORES" 31
"MV13-15" 11 UNAMB 13 "ENTRABAN" 38
"MV13-15" 11 UNAMB 14 "EN" 37
"MV13-15" 11 UNAMB 15 "LA" 70
"MV13-15" 11 UNAMB 16 "CLASE" 30
"MV13-15" 11 UNAMB 17 "de" 70
"MV13-15" 11 UNAMB 18 "MUSICA" 70
"MV13-15" 12 HIGH 1 "EL" 24
"MV13-15" 12 HIGH 2 "PROFESOR" 70
"MV13-15" 12 HIGH 3 "DIJO" 70
"MV13-15" 12 HIGH 4 "QUE" 70
"MV13-15" 12 HIGH 5 "LOS" 70
"MV13-15" 12 HIGH 6 "ALUMNOS" 30
"MV13-15" 12 HIGH 7 "SELEVANTARAN" 29
"MV13-15" 12 HIGH 8 "DEL" 33
"MV13-15" 12 HIGH 9 "ASIENTO" 70
"MV13-15" 12 HIGH 10 "CUANDO" 20
"MV13-15" 12 HIGH 11 "LOS" 29
"MV13-15" 12 HIGH 12 "DIRECTORES" 33
"MV13-15" 12 HIGH 13 "ENTRARON" 39
"MV13-15" 12 HIGH 14 "EN" 35
"MV13-15" 12 HIGH 15 "LA" 70
"MV13-15" 12 HIGH 16 "CLASE" 37
"MV13-15" 12 HIGH 17 "de" 34
"MV13-15" 12 HIGH 18 "MUSICA" 34
"MV13-15" 12 LOW 1 "EL" 70
"MV13-15" 12 LOW 2 "PROFESOR" 70
"MV13-15" 12 LOW 3 "DIJO" 70
"MV13-15" 12 LOW 4 "QUE" 70
"MV13-15" 12 LOW 5 "LOS" 25
"MV13-15" 12 LOW 6 "ALUMNOS" 30
"MV13-15" 12 LOW 7 "SELEVANTARAN" 32
"MV13-15" 12 LOW 8 "DEL" 25
"MV13-15" 12 LOW 9 "ASIENTO" 29
"MV13-15" 12 LOW 10 "CUANDO" 20
"MV13-15" 12 LOW 11 "LOS" 26
"MV13-15" 12 LOW 12 "DIRECTORES" 70
"MV13-15" 12 LOW 13 "ENTRARAN" 36
"MV13-15" 12 LOW 14 "EN" 30
"MV13-15" 12 LOW 15 "LA" 70
"MV13-15" 12 LOW 16 "CLASE" 70
"MV13-15" 12 LOW 17 "de" 30
"MV13-15" 12 LOW 18 "MUSICA" 31
"MV13-15" 12 UNAMB 1 "EL" 70
"MV13-15" 12 UNAMB 2 "PROFESOR" 31
"MV13-15" 12 UNAMB 3 "DIJO" 70
"MV13-15" 12 UNAMB 4 "QUE" 70
"MV13-15" 12 UNAMB 5 "LOS" 25
"MV13-15" 12 UNAMB 6 "ALUMNOS" 70
"MV13-15" 12 UNAMB 7 "SELEVANTARAN" 34
"MV13-15" 12 UNAMB 8 "DEL" 31
"MV13-15" 12 UNAMB 9 "ASIENTO" 36
"MV13-15" 12 UNAMB 10 "SI" 40
"MV13-15" 12 UNAMB 11 "LOS" 70
"MV13-15" 12 UNAMB 12 "DIRECTORES" 32
"MV13-15" 12 UNAMB 13 "ENTRABAN" 70
"MV13-15" 12 UNAMB 14 "EN" 70
"MV13-15" 12 UNAMB 15 "LA" 70
"MV13-15" 12 UNAMB 16 "CLASE" 37
"MV13-15" 12 UNAMB 17 "de" 70
"MV13-15" 12 UNAMB 18 "MUSICA" 43
"MV13-15" 13 HIGH 1 "EL" 70
"MV13-15" 13 HIGH 2 "PROFESOR" 31
"MV13-15" 13 HIGH 3 "DIJO" 37
"MV13-15" 13 HIGH 4 "QUE" 70
"MV13-15" 13 HIGH 5 "LOS" 24
"MV13-15" 13 HIGH 6 "ALUMNOS" 70
"MV13-15" 13 HIGH 7 "SELEVANTARAN" 70
"MV13-15" 13 HIGH 8 "DEL" 32
"MV13-15" 13 HIGH 9 "ASIENTO" 70
"MV13-15" 13 HIGH 10 "CUANDO" 20
"MV13-15" 13 HIGH 11 "LOS" 70
"MV13-15" 13 HIGH 12 "DIRECTORES" 31
"MV13-15" 13 HIGH 13 "ENTRARON" 36
"MV13-15" 13 HIGH 14 "EN" 70
"MV13-15" 13 HIGH 15 "LA" 27
"MV13-15" 13 HIGH 16 "CLASE" 35
"MV13-15" 13 HIGH 17 "de" 33
"MV13-15" 13 HIGH 18 "MUSICA" 31
"MV13-15" 13 LOW 1 "EL" 70
"MV13-15" 13 LOW 2 "PROFESOR" 30
"MV13-15" 13 LOW 3 "DIJO" 42
"MV13-15" 13 LOW 4 "QUE" 70
"MV13-15" 13 LOW 5 "LOS" 22
"MV13-15" 13 LOW 6 "ALUMNOS" 29
"MV13-15" 13 LOW 7 "SELEVANTARAN" 32
"MV13-15" 13 LOW 8 "DEL" 30
"MV13-15" 13 LOW 9 "ASIENTO" 29
"MV13-15" 13 LOW 10 "CUANDO" 20
"MV13-15" 13 LOW 11 "LOS" 70
"MV13-15" 13 LOW 12 "DIRECTORES" 29
"MV13-15" 13 LOW 13 "ENTRARAN" 41
"MV13-15" 13 LOW 14 "EN" 70
"MV13-15" 13 LOW 15 "LA" 30
"MV13-15" 13 LOW 16 "CLASE" 70
"MV13-15" 13 LOW 17 "de" 70
"MV13-15" 13 LOW 18 "MUSICA" 70
"MV13-15" 13 UNAMB 1 "EL" 24
"MV13-15" 13 UNAMB 2 "PROFESOR" 28
"MV13-15" 13 UNAMB 3 "DIJO" 70
"MV13-15" 13 UNAMB 4 "QUE" 70
"MV13-15" 13 UNAMB 5 "LOS" 70
"MV13-15" 13 UNAMB 6 "ALUMNOS" 35
"MV13-15" 13 UNAMB 7 "SELEVANTARAN" 70
"MV13-15" 13 UNAMB 8 "DEL" 28
"MV13-15" 13 UNAMB 9 "ASIENTO" 32
"MV13-15" 13 UNAMB 10 "SI" 52
"MV13-15" 13 UNAMB 11 "LOS" 30
"MV13-15" 13 UNAMB 12 "DIRECTORES" 36
"MV13-15" 13 UNAMB 13 "ENTRABAN" 44
"MV13-15" 13 UNAMB 14 "EN" 70
"MV13-15" 13 UNAMB 15 "LA" 70
"MV13-15" 13 UNAMB 16 "CLASE" 31
"MV13-15" 13 UNAMB 17 "de" 32
"MV13-15" 13 UNAMB 18 "MUSICA" 32
"MV13-15" 14 HIGH 1 "EL" 70
"MV13-15" 14 HIGH 2 "PROFESOR" 70
"MV13-15" 14 HIGH 3 "DIJO" 35
"MV13-15" 14 HIGH 4 "QUE" 29
"MV13-15" 14 HIGH 5 "LOS" 70
"MV13-15" 14 HIGH 6 "ALUMNOS" 70
"MV13-15" 14 HIGH 7 "SELEVANTARAN" 38
"MV13-15" 14 HIGH 8 "DEL" 70
"MV13-15" 14 HIGH 9 "ASIENTO" 70
"MV13-15" 14 HIGH 10 "CUANDO" 20
"MV13-15" 14 HIGH 11 "LOS" 22
"MV13-15" 14 HIGH 12 "DIRECTORES" 70
"MV13-15" 14 HIGH 13 "ENTRARON" 42
"MV13-15" 14 HIGH 14 "EN" 70
"MV13-15" 14 HIGH 15 "LA" 30
"MV13-15" 14 HIGH 16 "CLASE" 33
"MV13-15" 14 HIGH 17 "de" 33
"MV13-15" 14 HIGH 18 "MUSICA" 70
"MV13-15" 14 LOW 1 "EL" 70
"MV13-15" 14 LOW 2 "PROFESOR" 45
"MV13-15" 14 LOW 3 "DIJO" 42
"MV13-15" 14 LOW 4 "QUE" 70
"MV13-15" 14 LOW 5 "LOS" 70
"MV13-15" 14 LOW 6 "ALUMNOS" 70
"MV13-15" 14 LOW 7 "SELEVANTARAN" 38
"MV13-15" 14 LOW 8 "DEL" 70
"MV13-15" 14 LOW 9 "ASIENTO" 70
"MV13-15" 14 LOW 10 "CUANDO" 20
"MV13-15" 14 LOW 11 "LOS" 31
"MV13-15" 14 LOW 12 "DIRECTORES" 28
"MV13-15" 14 LOW 13 "ENTRARAN" 36
"MV13-15" 14 LOW 14 "EN" 36
"MV13-15" 14 LOW 15 "LA" 31
"MV13-15" 14 LOW 16 "CLASE" 37
"MV13-15" 14 LOW 17 "de" 70
"MV13-15" 14 LOW 18 "MUSICA" 70
"MV13-15" 14 UNAMB 1 "EL" 29
"MV13-15" 14 UNAMB 2 "PROFESOR" 31
"MV13-15" 14 UNAMB 3 "DIJO" 70
"MV13-15" 14 UNAMB 4 "QUE" 31
"MV13-15" 14 UNAMB 5 "LOS" 70
"MV13-15" 14 UNAMB 6 "ALUMNOS" 30
"MV13-15" 14 UNAMB 7 "SELEVANTARAN" 31
"MV13-15" 14 UNAMB 8 "DEL" 30
"MV13-15" 14 UNAMB 9 "ASIENTO" 70
"MV13-15" 14 UNAMB 10 "SI" 48
"MV13-15" 14 UNAMB 11 "LOS" 70
"MV13-15" 14 UNAMB 12 "DIRECTORES" 31
"MV13-15" 14 UNAMB 13 "ENTRABAN" 32
"MV13-15" 14 UNAMB 14 "EN" 35
"MV13-15" 14 UNAMB 15 "LA" 70
"MV13-15" 14 UNAMB 16 "CLASE" 31
"MV13-15" 14 UNAMB 17 "de" 70
"MV13-15" 14 UNAMB 18 "MUSICA" 32
"MV13-15" 15 HIGH 1 "EL" 70
"MV13-15" 15 HIGH 2 "PROFESOR" 70
"MV13-15" 15 HIGH 3 "DIJO" 45
"MV13-15" 15 HIGH 4 "QUE" 70
"MV13-15" 15 HIGH 5 "LOS" 24
"MV13-15" 15 HIGH 6 "ALUMNOS" 31
"MV13-15" 15 HIGH 7 "SELEVANTARAN" 70
"MV13-15" 15 HIGH 8 "DEL" 29
"MV13-15" 15 HIGH 9 "ASIENTO" 30
"MV13-15" 15 HIGH 10 "CUANDO" 20
"MV13-15" 15 HIGH 11 "LOS" 34
"MV13-15" 15 HIGH 12 "DIRECTORES" 70
"MV13-15" 15 HIGH 13 "ENTRARON" 70
"MV13-15" 15 HIGH 14 "EN" 70
"MV13-15" 15 HIGH 15 "LA" 30
"MV13-15" 15 HIGH 16 "CLASE" 70
"MV13-15" 15 HIGH 17 "de" 70
"MV13-15" 15 HIGH 18 "MUSICA" 70
"MV13-15" 15 LOW 1 "EL" 23
"MV13-15" 15 LOW 2 "PROFESOR" 30
"MV13-15" 15 LOW 3 "DIJO" 39
"MV13-15" 15 LOW 4 "QUE" 24
"MV13-15" 15 LOW 5 "LOS" 25
"MV13-15" 15 LOW 6 "ALUMNOS" 70
"MV13-15" 15 LOW 7 "SELEVANTARAN" 43
"MV13-15" 15 LOW 8 "DEL" 26
"MV13-15" 15 LOW 9 "ASIENTO" 30
"MV13-15" 15 LOW 10 "CUANDO" 20
"MV13-15" 15 LOW 11 "LOS" 70
"MV13-15" 15 LOW 12 "DIRECTORES" 33
"MV13-15" 15 LOW 13 "ENTRARAN" 70
"MV13-15" 15 LOW 14 "EN" 36
"MV13-15" 15 LOW 15 "LA" 36
"MV13-15" 15 LOW 16 "CLASE" 70
"MV13-15" 15 LOW 17 "de" 70
"MV13-15" 15 LOW 18 "MUSICA" 30
"MV13-15" 15 UNAMB 1 "EL" 70
"MV13-15" 15 UNAMB 2 "PROFESOR" 70
"MV13-15" 15 UNAMB 3 "DIJO" 36
"MV13-15" 15 UNAMB 4 "QUE" 70
"MV13-15" 15 UNAMB 5 "LOS" 26
"MV13-15" 15 UNAMB 6 "ALUMNOS" 31
"MV13-15" 15 UNAMB 7 "SELEVANTARAN" 34
"MV13-15" 15 UNAMB 8 "DEL" 70
"MV13-15" 15 UNAMB 9 "ASIENTO" 37
"MV13-15" 15 UNAMB 10 "SI" 54
"MV13-15" 15 UNAMB 11 "LOS" 70
"MV13-15" 15 UNAMB 12 "DIRECTORES" 31
"MV13-15" 15 UNAMB 13 "ENTRABAN" 70
"MV13-15" 15 UNAMB 14 "EN" 35
"MV13-15" 15 UNAMB 15 "LA" 70
"MV13-15" 15 UNAMB 16 "CLASE" 70
"MV13-15" 15 UNAMB 17 "de" 70
"MV13-15" 15 UNAMB 18 "MUSICA" 70
"MV13-16" 1 HIGH 1 "EL" 70
"MV13-16" 1 HIGH 2 "PROFESOR" 29
"MV13-16" 1 HIGH 3 "DIJO" 70
"MV13-16" 1 HIGH 4 "QUE" 27
"MV13-16" 1 HIGH 5 "LOS" 70
"MV13-16" 1 HIGH 6 "ALUMNOS" 27
"MV13-16" 1 HIGH 7 "SELEVANTARAN" 36
"MV13-16" 1 HIGH 8 "DEL" 28
"MV13-16" 1 HIGH 9 "ASIENTO" 29
"MV13-16" 1 HIGH 10 "CUANDO" 20
"MV13-16" 1 HIGH 11 "LOS" 22
"MV13-16" 1 HIGH 12 "DIRECTORES" 25
"MV13-16" 1 HIGH 13 "ENTRARON" 28
"MV13-16" 1 HIGH 14 "EN" 37
"MV13-16" 1 HIGH 15 "LA" 70
"MV13-16" 1 HIGH 16 "CLASE" 32
"MV13-16" 1 HIGH 17 "de" 28
"MV13-16" 1 HIGH 18 "MUSICA" 70
"MV13-16" 1 LOW 1 "EL" 23
"MV13-16" 1 LOW 2 "PROFESOR" 70
"MV13-16" 1 LOW 3 "DIJO" 70
"MV13-16" 1 LOW 4 "QUE" 28
"MV13-16" 1 LOW 5 "LOS" 70
"MV13-16" 1 LOW 6 "ALUMNOS" 70
"MV13-16" 1 LOW 7 "SELEVANTARAN" 32
"MV13-16" 1 LOW 8 "DEL" 70
"MV13-16" 1 LOW 9 "ASIENTO" 30
"MV13-16" 1 LOW 10 "CUANDO" 20
"MV13-16" 1 LOW 11 "LOS" 28
"MV13-16" 1 LOW 12 "DIRECTORES" 32
"MV13-16" 1 LOW 13 "ENTRARAN" 28
"MV13-16" 1 LOW 14 "EN" 70
"MV13-16" 1 LOW 15 "LA" 70
"MV13-16" 1 LOW 16 "CLASE" 34
"MV13-16" 1 LOW 17 "de" 25
"MV13-16" 1 LOW 18 "MUSICA" 28
"MV13-16" 1 UNAMB 1 "EL" 70
"MV13-16" 1 UNAMB 2 "PROFESOR" 29
"MV13-16" 1 UNAMB 3 "DIJO" 70
"MV13-16" 1 UNAMB 4 "QUE" 70
"MV13-16" 1 UNAMB 5 "LOS" 21
"MV13-16" 1 UNAMB 6 "ALUMNOS" 27
"MV13-16" 1 UNAMB 7 "SELEVANTARAN" 29
"MV13-16" 1 UNAMB 8 "DEL" 32
"MV13-16" 1 UNAMB 9 "ASIENTO" 70
"MV13-16" 1 UNAMB 10 "SI" 46
"MV13-16" 1 UNAMB 11 "LOS" 70
"MV13-16" 1 UNAMB 12 "DIRECTORES" 70
"MV13-16" 1 UNAMB 13 "ENTRABAN" 70
"MV13-16" 1 UNAMB 14 "EN" 70
"MV13-16" 1 UNAMB 15 "LA" 70
"MV13-16" 1 UNAMB 16 "CLASE" 70
"MV13-16" 1 UNAMB 17 "de" 70
"MV13-16" 1 UNAMB 18 "MUSICA" 30
"MV13-16" 2 HIGH 1 "EL" 22
"MV13-16" 2 HIGH 2 "PROFESOR" 36
"MV13-16" 2 HIGH 3 "DIJO" 70
"MV13-16" 2 HIGH 4 "QUE" 70
"MV13-16" 2 HIGH 5 "LOS" 24
"MV13-16" 2 HIGH 6 "ALUMNOS" 31
"MV13-16" 2 HIGH 7 "SELEVANTARAN" 70
"MV13-16" 2 HIGH 8 "DEL" 29
"MV13-16" 2 HIGH 9 "ASIENTO" 70
"MV13-16" 2 HIGH 10 "CUANDO" 20
"MV13-16" 2 HIGH 11 "LOS" 23
"MV13-16" 2 HIGH 12 "DIRECTORES" 28
"MV13-16" 2 HIGH 13 "ENTRARON" 31
"MV13-16" 2 HIGH 14 "EN" 31
"MV13-16" 2 HIGH 15 "LA" 26
"MV13-16" 2 HIGH 16 "CLASE" 70
"MV13-16" 2 HIGH 17 "de" 29
"MV13-16" 2 HIGH 18 "MUSICA" 28
"MV13-16" 2 LOW 1 "EL" 23
"MV13-16" 2 LOW 2 "PROFESOR" 28
"MV13-16" 2 LOW 3 "DIJO" 35
"MV13-16" 2 LOW 4 "QUE" 28
"MV13-16" 2 LOW 5 "LOS" 70
"MV13-16" 2 LOW 6 "ALUMNOS" 26
"MV13-16" 2 LOW 7 "SELEVANTARAN" 29
"MV13-16" 2 LOW 8 "DEL" 28
"MV13-16" 2 LOW 9 "ASIENTO" 26
"MV13-16" 2 LOW 10 "CUANDO" 20
"MV13-16" 2 LOW 11 "LOS" 70
"MV13-16" 2 LOW 12 "DIRECTORES" 29
"MV13-16" 2 LOW 13 "ENTRARAN" 32
"MV13-16" 2 LOW 14 "EN" 32
"MV13-16" 2 LOW 15 "LA" 70
"MV13-16" 2 LOW 16 "CLASE" 27
"MV13-16" 2 LOW 17 "de" 70
"MV13-16" 2 LOW 18 "MUSICA" 27
"MV13-16" 2 UNAMB 1 "EL" 24
"MV13-16" 2 UNAMB 2 "PROFESOR" 70
"MV13-16" 2 UNAMB 3 "DIJO" 38
"MV13-16" 2 UNAMB 4 "QUE" 26
"MV13-16" 2 UNAMB 5 "LOS" 70
"MV13-16" 2 UNAMB 6 "ALUMNOS" 28
"MV13-16" 2 UNAMB 7 "SELEVANTARAN" 29
"MV13-16" 2 UNAMB 8 "DEL" 30
